Date,Prob_A,Prob_B,Prob_C,RMT_Raw_L,E_pot,Market_Price_A,Target,Weight
2025-03-03,0.047604063235144205,0.0007625978078441824,0.0014361882775298532,51.06848744738548,3.003641547659134,2.3034124157525406,0.0,1.0
2025-03-04,0.03630648538611523,0.0049358810593595,0.0056303452531170145,51.22070816905955,2.8332764081957604,2.2826325146822297,0.0,1.0
2025-03-05,0.026618394688931055,0.0073741945864376785,0.0022013691522015993,51.17798032198266,2.2580965538981115,2.2881365110790544,0.0,1.0
2025-03-06,0.0005676005214935345,0.0018239839973381929,0.0009762692632688845,51.137992681502034,2.443699008328893,2.306852895932116,0.0,1.0
2025-03-07,0.03675025368939341,0.001444593289095535,0.0003697802110458926,51.09144088081932,2.840577708952268,2.2661508441832856,0.0,1.0
2025-03-10,0.0005321670581153998,5.039522385986039e-05,8.713695492421639e-05,50.93336102714226,2.2537390686446077,2.265748184926685,0.0,1.0
2025-03-11,0.00010129511406015521,0.00033871959222611935,0.00012648396479744903,50.7875579182732,2.244476851857789,2.2417856180841143,0.0,1.0
2025-03-12,0.00170251671855939,0.3622243206028728,0.16328100227523956,50.78414200252834,2.0673356733055197,2.2562202604403216,0.0,1.0
2025-03-13,0.006949473528556046,0.44168740669315143,0.050642743305236056,50.729710645618034,2.0961739133181645,2.258123997542845,0.0,1.0
2025-03-14,0.011057612554421574,0.08532641800806279,0.012319116677155737,50.7756242999704,1.4540084708802352,2.27084656034747,0.0,1.0
2025-03-17,0.25283594758683553,0.8596553843193947,0.3932194690615106,50.73075253311649,1.6438702688598672,2.291579113246038,0.0,1.0
2025-03-18,0.02375613006151504,0.38445575319536757,0.9670247458078086,50.77674265261816,1.7182831108119516,2.324597363624441,0.0,1.0
2025-03-19,0.08919668337191476,0.8573708219792018,0.9837442585165996,50.780500746428494,1.9144361164374444,2.332252496334421,0.0,1.0
2025-03-21,0.017793902344437618,0.6196358049792455,0.8867363934004321,50.77723983473452,1.838546171578904,2.338264958595446,0.0,1.0
2025-03-24,0.032139635927910526,0.9411844351944232,0.9925444801664368,50.69176150918378,1.6530735968172516,2.3298234210972626,0.0,1.0
2025-03-25,0.8626107109198402,0.7018755337660375,0.9967658549646934,50.62822789710757,1.3895798283612415,2.337994185091953,1.0,21.087258193496524
2025-03-26,0.994194982649937,0.8096773423035737,0.996465002374949,50.66204544224838,1.2214543663223223,2.354507173678646,1.0,12.79006862363208
2025-03-27,0.668175585234729,0.8041417712043157,0.9918711493172742,50.7019085237596,1.2263158628555426,2.3517294276045724,1.0,7.757568760061419
2025-03-28,0.0029731180705801674,0.9470056043165903,0.9243631824152025,50.68871725925993,1.4919366146084392,2.2988946337768663,1.0,4.705203297806168
2025-03-31,0.013720677917173787,0.12519582233285648,0.05512842764140802,50.93848386489724,2.713107297220373,2.209524434166509,1.0,2.853850060300434
2025-04-01,0.05878038413976687,0.0025384222600346737,0.00041612200983356983,51.62109173602415,2.704228018367929,2.2159146128433536,1.0,1.7309475597949608
2025-04-02,0.5449911233136078,0.022561833780566736,0.0032564679972850964,51.63314632460067,2.263471523882472,2.209382634914902,1.0,1.0498727653704103
2025-04-03,0.9190050772250282,0.26533591767497217,0.4941078224737877,51.582017285933134,4.053096448897252,2.1373236951579093,0.0,1.0
2025-04-04,0.048613314776248966,0.00039923275945502287,0.0017854969313969963,51.6626436215553,4.9337924497669965,2.0702870886386937,0.0,1.0
2025-04-07,0.09148284312534616,0.0986635901143439,0.040834950127338024,51.400844587967086,9.140694305700174,1.9082919420857232,0.0,1.0
2025-04-08,0.0014153321402414155,0.001462277591284487,0.009771987343254138,53.78601383253151,4.294399179635279,2.031026119145872,0.0,1.0
2025-04-09,0.037409897793577146,0.0005498226377236312,0.000659210901796937,54.66077948755482,5.525560347943119,1.9573063681602352,0.0,1.0
2025-04-10,0.0013567848907685225,0.00015525881155953563,0.0005551501032430325,55.21245751010203,1.288255100458996,2.1251437192117053,0.0,1.0
2025-04-11,0.002063746423595271,6.5841144500531055e-06,2.6170619564313053e-05,57.24295360200748,2.3182153224936144,2.048311835007174,0.0,1.0
2025-04-14,0.00021076573565581737,7.2306838577508255e-06,2.170916693587294e-05,57.50456673130374,1.884087453431178,2.06730999795695,0.0,1.0
2025-04-15,0.0012076303549050176,4.418407517595577e-05,0.00030842273791850444,57.59640028209713,1.3429022304772789,2.0936235824263085,0.0,1.0
