Date,Prob_A,Prob_B,Prob_C,RMT_Raw_L,E_pot,Market_Price_A,Target,Weight
2024-07-01,0.616522140445376,0.9096215249898353,0.7083849504210299,29.91724598493944,0.9405951722984212,2.364689561681242,0.0,1.0
2024-07-02,0.642015714337214,0.6766987601890574,0.9456701490852074,29.62505020622753,1.135770011349336,2.396598041242071,0.0,1.0
2024-07-03,0.04018688455914323,0.4658871549232919,0.9672778071600607,29.722900000510563,1.516469267407092,2.414094513628589,0.0,1.0
2024-07-04,0.024114145599933898,0.07365310917967315,0.3507282857199901,29.583096940324715,1.788594288588489,2.44136085682194,0.0,1.0
2024-07-05,0.28536320935512893,0.9655056973192211,0.9962894020705594,29.65467792573699,1.4745061592703606,2.43040399436194,0.0,1.0
2024-07-08,0.745736256953767,0.6998019400839058,0.994208528952483,29.631922610921485,1.5026750384868894,2.4163425757121244,0.0,1.0
2024-07-09,0.7502593884980605,0.6574505188363603,0.11291543214206361,29.43956706867713,3.4921318623151683,2.442456095695912,0.0,1.0
2024-07-10,0.5478860909813619,0.7205834061350682,0.2837749774190539,29.375393255301965,3.996309826232429,2.4609762157256694,0.0,1.0
2024-07-11,0.45402977904436403,0.8081491838669147,0.6869073469950779,29.22098386547257,4.799583691984295,2.480084392778044,1.0,12.229717550119856
2024-07-12,0.04074191582093382,0.6628134667739487,0.8731244621395137,29.31568367488525,1.664309426743654,2.4327449217797827,1.0,7.417698653773366
2024-07-16,0.009088944630411974,0.3664717609584935,0.9816561088526307,28.664082908767284,1.5636128857477578,2.439569094675357,1.0,4.499061658022673
2024-07-17,0.023245363876330145,0.9276853741091879,0.9302356125053006,28.73692658510936,1.515479476605713,2.440473409026799,0.0,1.0
2024-07-18,0.8647662524071811,0.9798872048417824,0.9806520746348106,28.639193146567003,1.5231066853695023,2.388482757061809,1.0,25.773715543656856
2024-07-19,0.5829998029708005,0.9903430606991632,0.997181508596889,28.656048145156788,1.5249449647352915,2.38236271911231,1.0,15.632548691939949
2024-07-22,0.042719072300672276,0.9119476075841288,0.9011471598454325,28.61656890963673,1.5938436737664747,2.354738203684509,1.0,9.481620071112202
2024-07-23,0.0932790011047211,0.6000718863483526,0.6727946622342763,28.55173282508757,1.710628675354104,2.355998298158013,1.0,5.750893276876229
2024-07-24,0.030068515735085656,0.5391843797409447,0.5921740465908324,28.640413827947675,1.963909686652192,2.3259513093614994,1.0,3.488093093160688
2024-07-25,0.036311671870640945,0.11776464561139817,0.1255395578418268,29.094461672997475,4.846048500686568,2.2521236844050576,0.0,1.0
2024-07-26,0.23755227075762972,0.7123227509013657,0.1312306584131761,29.910874332444465,4.1650324819068185,2.237438539784956,0.0,1.0
2024-07-29,0.020497926597448653,0.8823436327876686,0.7510243135882959,29.84958280880256,3.817852685429112,2.285915451459297,0.0,1.0
2024-07-30,0.01289599412392307,0.1277236596451363,0.01322849890907138,30.45202346487943,3.334472163982282,2.2841720106639705,1.0,9.077649640978484
2024-07-31,0.001495101155000811,0.08751902199471788,0.04218651814474448,30.361723171352224,2.49314594776066,2.3670501043179013,1.0,5.505872825382831
2024-08-01,0.012981679572317113,0.042433958176566505,0.005378051169541162,30.40481673814444,3.617785279769278,2.281205575881524,0.0,1.0
2024-08-02,0.0021725261277532283,0.06246743218975104,0.04335842250519055,31.49960592673463,7.358451957967061,2.141461910080687,0.0,1.0
2024-08-05,0.05424862278706575,0.6579300475397832,0.5481566420461916,34.66402154889664,16.46502557731157,1.869215382552141,0.0,1.0
2024-08-06,0.0014153321402414155,0.00019215169249360564,0.0003447603088233865,47.54330132545827,4.633717364700719,2.0506070225398494,0.0,1.0
2024-08-07,0.006635678303301256,0.003906752305571406,0.004107243866025654,51.21272296827158,3.713833181571167,2.099785292029163,0.0,1.0
2024-08-08,0.0011057278538255198,0.0006336609905814064,0.006489681562728355,50.95189329549039,4.348587624017202,2.071938725998796,0.0,1.0
2024-08-09,0.00042423209685675485,0.00027387029310908,0.0030063422855502934,50.73985531893811,3.855404800684157,2.0866746307067854,0.0,1.0
